AREA,YIELD,PS,TS,QV2M,WS2M,CLOUD_AMT,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,RH2M,GWETROOT,T2M_RANGE,Nitrogen(N),Phosphorous(P),Potassium(K),Soil Type,Soil Depth
148.58197859423484,1529.9973856209149,96.63227948761244,27.978003352824075,11.187426495870813,2.2902884284766305,50.74231860389329,18.8615695925011,8.502285075652557,51.50398770631173,0.6141430966302909,37.68024931219578,Low,Low,High,Black,100-300
116.66374648178989,1551.6288659793815,96.60890087825827,27.95617077555934,11.239531689776264,2.2920771135145923,50.005008104825876,19.033421479201362,8.599898063690175,52.03973556239591,0.6140936620447471,38.357212316323924,Low,Low,High,Black,100-300
147.37242076803966,1533.9765319426338,96.7282323286988,27.657513162230444,11.189427019070594,2.223778985167316,48.57416489286238,18.929809006356862,8.524689145278805,51.939093760297304,0.6114831410408959,39.10273440074326,Low,Low,High,Black,100-300
161.1370279509235,1529.9973856209149,96.49014685338577,28.054536309715353,11.140048951128591,2.3522436792933816,51.49307046673157,18.81965868753683,8.487707369578029,51.223366864377034,0.6196097364082396,36.84932006594759,Low,Low,High,Black,100-300
26.88081433562932,1544.3444480414373,94.90264836691789,26.479750487292108,11.74346194850572,2.49,45.93127071645011,18.925053467008834,8.779150773739609,57.86501782233628,0.7,35.14741667654627,Low,Low,High,Black,100-300
49.528592831462205,1574.1275785464932,94.57514521146084,26.84771500806185,12.10742833064605,2.4705714820786557,50.176846548426205,18.848285553764036,8.576001498202356,58.83028293190991,0.7,37.36742552151664,Low,Low,High,Black,100-300
53.47150045173776,1566.07849393746,95.36160586022612,27.06283162774215,11.953178139301377,2.4892138604623693,46.107522510850465,18.8536773025481,9.098774232483967,57.58730269686127,0.6984277209247383,36.01865516194733,Low,Low,High,Black,100-300
85.58018794215488,1529.9993464052288,95.65914776791075,27.490049956534886,12.198847038369358,2.4341103005095754,50.20874514463547,18.739699270458615,8.77907283310841,57.95972424872606,0.7055889699490424,37.154235191846794,Low,Low,High,Black,100-300
19.054591611607698,1566.07849393746,94.74676580497123,26.638804003428433,11.352472338190278,2.482146733390474,44.1075255495041,19.42611459537162,8.907961801542793,55.49543308358026,0.6842934667809477,33.84904715087547,Low,Low,High,Black,100-300
88.4170453841229,1529.9993464052288,95.68213416220337,27.52817373243485,12.216787638792871,2.4285038628772275,50.597831916320416,18.734653476589504,8.744873563551087,57.973740342806934,0.7061496137122772,37.24393819396436,Low,Low,High,Black,100-300
13.725869888362965,1549.7154838709678,95.33527363019209,27.646782762244804,11.870016581137481,2.8215422943276733,43.314543894448306,19.3662520829981,8.97001658113748,56.73854061135974,0.6684245433973645,34.14444440762342,Low,Low,High,Black,100-300
129.89129594883215,1565.2177522349937,95.84,27.79,12.34,2.39,54.423998698305056,18.553028467668696,8.45012270905021,58.07,0.71,37.86,Low,Low,High,Black,100-300
75.75600182746449,1575.186806216302,95.1323932142906,27.26889422757835,12.213837549834757,2.433882591361823,51.635373471772084,18.78227985880342,8.53742661960114,58.503340589698006,0.704514676079772,37.607675099669514,Low,Low,High,Black,100-300
118.60514541202876,1565.2177522349937,95.84,27.79,12.34,2.39,53.83175515528468,18.628455711355254,8.480852326848437,58.07,0.71,37.86,Low,Low,High,Black,100-300
35.57171130525154,1621.3355869698833,97.05144507328171,28.05522761959422,12.282653487655303,2.1104357523196047,53.91514826387784,18.50645552083665,8.43831685956913,56.794040100330506,0.724336628086174,40.024830841012296,Low,Low,High,Black,100-300
27.20726107992533,1603.4057249533294,97.24827849268736,27.587661136108135,12.08909980877409,2.220035354330836,55.05058200224839,18.33579004499465,8.380503127109208,57.23636388076552,0.7180935545556745,39.8591079752516,Low,Low,High,Black,100-300
36.28633402530711,1603.4057249533294,97.08982726976896,27.610427116412506,12.117329624351505,2.2391587777865047,54.85024137556995,18.376768809542508,8.395073354504003,57.33015971961952,0.7171829153434998,39.63418008984445,Low,Low,High,Black,100-300
30.04303102612161,1603.4057249533294,97.19878762301452,27.59477189324504,12.097917147623848,2.226008390325833,54.988007339443655,18.34858940784107,8.385054011676825,57.26566020016956,0.7178091242701984,39.78885369473901,Low,Low,High,Black,100-300
194.24593670011518,1568.12746972594,95.87802699876286,27.722926553829673,11.079553222329135,2.4446686665750272,50.699286436410695,18.942650667399782,8.569769111508217,51.76658167056136,0.6384437778083244,34.82670166506297,Low,Low,High,Black,100-300
201.46180457393726,1568.12746972594,95.61113873493656,27.350600951207802,11.102617640190667,2.424899165550857,48.96616017995844,19.100806675593144,8.655436949279622,52.60678546408859,0.6450336114830477,34.480735397139995,Low,Low,High,Black,100-300
154.008327052797,1570.0318268618714,96.22189319932481,28.09776723646005,11.10868917906923,2.458640804051117,52.89160201012779,18.709708810802976,8.461893199324814,51.09135825686054,0.63,35.31165038514591,Low,Low,High,Black,100-300
198.21389280828598,1606.2211180124223,95.51180443772586,27.31043728153369,10.877269375055086,2.5822749062141943,50.21676571961209,18.67954428126928,8.442726937505508,51.579562718466306,0.6472730624944915,35.39091143746144,Low,Low,High,Black,100-300
28.9646003379803,1570.0318268618714,96.22953178983886,27.68528334870195,11.345485485004435,2.4128092609668834,52.777023152417215,18.587491362578355,8.469531789838854,52.710739445836786,0.63,35.47969937645476,Low,Low,High,Black,100-300
156.02436167687367,1570.0318268618714,96.2217700451022,28.10441756448083,11.104871398168413,2.459379729386759,52.893449323466896,18.711679278364688,8.461770045102208,51.065249561667855,0.63,35.30894099224855,Low,Low,High,Black,100-300
203.51039043923606,1568.12746972594,95.53536912074058,27.24489766226773,11.109165631540936,2.41928660153634,48.47412540135244,19.14570718770928,8.679758060009195,52.845319434705566,0.6469044661545534,34.382515526885946,Low,Low,High,Black,100-300
113.2863183356983,1596.4383989993746,97.22972446547104,27.344726840675662,11.403885985861011,2.3219477433397593,44.75019952798092,18.490280284938216,8.369444180532819,53.088598575308914,0.6836104513320482,39.144736341494166,Medium,Medium,High,Black,100-300
133.3745600778931,1606.960571251164,97.1935838269666,27.69381501005273,11.152947991957816,2.3358381609701198,44.89716732784544,18.81283234606679,8.482543340035154,51.831213955767986,0.6722543340035154,38.03855507853773,Medium,Medium,High,Black,100-300
68.85575304497495,1568.2632249840663,97.29123783914353,27.483196913062187,11.152583021842029,2.448040926081344,42.523586060469206,18.60412277824403,8.368040926081344,51.97528344394223,0.6626803086937814,40.186061738756266,Medium,Medium,High,Black,100-300
66.84871386372714,1568.2632249840663,97.27367624630762,27.45810892329659,11.01459907813124,2.455567323011023,43.06046904145299,18.62670196903307,8.375567323011023,51.353101297755416,0.6651891076703411,40.68782153406821,Medium,Medium,High,Black,100-300
161.13589728729715,1606.960571251164,97.14176993630073,27.77562641636728,11.087498866906175,2.289478364058541,46.208876875755394,18.916460127398555,8.537084277578188,51.471243767983964,0.6777084277578187,37.321341749846844,Medium,Medium,High,Black,100-300
90.96231724770193,1606.960571251164,97.27274223696402,27.568828046898926,11.252937562480861,2.4066641067572756,42.89320968527944,18.65451552607197,8.399218697932616,52.38115659364473,0.6639218697932617,39.13427412218609,Medium,Medium,High,Black,100-300
145.26218242119063,1596.4383989993746,97.16902209925625,27.2197513808217,11.482441989197788,2.232679557729786,46.867640890649476,18.422436463874636,8.376585635381618,53.427817680626816,0.7014640884540427,38.76266850708348,Medium,Medium,High,Black,100-300
65.09222983414162,1587.01920050362,97.00437506264406,27.821602790713115,10.933416422188209,2.3927990697622956,43.390567298651966,18.891077459752523,8.47747699463367,50.299290626108764,0.66,37.148527656554855,Low,Low,High,Black,100-300
268.80236084132235,1535.9895833333335,95.65244961969898,27.259994682626438,10.721884936388474,2.6030196203830513,48.21997341313218,18.757735949384408,8.46,50.70773594938441,0.6566039240766103,35.94396607660746,Low,Low,High,Black,100-300
266.19745864151594,1592.1706398996234,94.70259833592978,27.158868852990757,11.302672148694997,2.657737705981515,47.280360646166365,19.109073780329012,8.610950823926059,54.068655832354835,0.6505655735046213,35.21863932139743,Low,Low,High,Black,100-300
207.64285559035847,1535.9895833333335,96.06665156002296,27.946016646288044,10.961345433138279,2.505941040619617,51.65008323144021,18.744792138749283,8.46,50.69479213874928,0.6371882081239233,35.452101272472724,Low,Low,High,Black,100-300
211.9815718421148,1610.6071871127633,95.4265490269139,27.165575162181018,10.824925919025763,2.602949891879322,49.46993673109357,18.68327451345695,8.442949891879321,51.57103046009424,0.6514749459396609,35.50144664825898,Low,Low,High,Black,100-300
269.95933778165687,1592.1706398996234,94.95072227921567,27.153532854210415,11.12658418894372,2.6470657084208318,47.376408624212516,19.010357802892692,8.568262833683326,53.11884804945401,0.6532335728947921,35.44808726895212,Low,Low,High,Black,100-300
222.92610245386706,1587.01920050362,95.95583735327762,27.31984854942119,10.746866768374545,2.560050483526269,46.50401669333517,18.794586259504076,8.46461150126721,50.601629720220565,0.66,36.32513608110145,Low,Low,High,Black,100-300
55.70135964256854,1542.4985413290112,93.90283771939188,26.447938231751014,12.106621345247715,3.132432748288325,51.29969700208909,19.12331067262386,8.69570942984797,60.36557638725812,0.5842905701520305,31.270707969014463,Low,Low,High,Black,100-300
52.26628984649261,1542.4985413290112,93.9519101450501,26.844607005821686,12.22112367178358,3.0015729465330514,50.862134539969894,19.18056183589179,8.707977536262527,59.51089830704399,0.5720224637374736,31.88820265854716,Low,Low,High,Black,100-300
60.4286679552548,1604.7489891135303,93.84912966542375,26.060511583593428,11.956348133830502,3.2707850706440174,51.49846524921972,19.099300193288222,8.703737130101736,61.074728119117985,0.5981740669152511,30.912746141085492,Low,Low,High,Black,100-300
53.91086801767074,1601.0639226691615,93.86417629680598,25.86747110958208,12.13406933700301,3.1162601442746,51.23625154240588,19.13219940914031,8.68,62.24331201651355,0.6290115561671684,30.910338083146332,Low,Low,High,Black,100-300
60.09262589349464,1603.3692403486925,93.83926258934947,25.934100714795715,11.966882499405003,3.2995083928996425,51.79117500594999,19.04483812544625,8.675821339646964,61.48728419406983,0.6009832142007144,30.4765587502975,Low,Low,High,Black,100-300
57.06562897498558,1542.4985413290112,93.88334815750021,26.29039760646,12.061145700833814,3.184404913332784,51.473478928956496,19.100572850416906,8.690837039375051,60.70501959020474,0.5891629606249484,31.025464315210925,Low,Low,High,Black,100-300
60.79219562063823,1568.5003186743147,93.83761311854953,26.035475258019066,11.90987548953999,3.27135742259428,51.34920736959799,19.066708170153337,8.670452474198093,60.90146974058846,0.6,30.65185546443432,Low,Low,High,Black,100-300
13.502322640012553,1603.9103641456581,93.81806579744946,24.57885415452295,12.344855366843177,2.8767101275262417,50.616698907748706,18.49317070967257,8.340618253561022,65.57854244865423,0.6561315948989503,34.437425104333386,Low,Low,High,Black,100-300
0.6197966230625931,1639.4289185905225,93.87340610130812,25.182299654699328,11.987256273958456,2.8423071181928092,51.09681220261624,18.40109898311531,8.335604067538748,62.41915663827645,0.5976928818071907,36.345705756007455,Low,Low,High,Black,100-300
42.647121025410854,1580.9886219974715,94.44644772598187,26.481113351690606,12.14688163184207,2.513974253350163,50.38929670111327,18.7875849307288,8.52311836815793,59.91538208040391,0.6943259027935273,37.11913218827961,Low,Low,High,Black,100-300
2.3980457448772086,1639.4289185905225,93.82005862765368,24.310957585010165,12.369579835148599,2.7800683989292976,50.99011725530737,18.409990228724386,8.300039085102457,66.29573972383231,0.6599316010707024,35.42101621266385,Low,Low,High,Black,100-300
42.81847737766869,1580.9886219974715,94.44911489308525,26.49035709521326,12.145931681914842,2.512841620744621,50.386739143616886,18.78919253829796,8.524068318085158,59.88819889787089,0.694472048936178,37.12636642234081,Low,Low,High,Black,100-300
9.603701213676521,1580.9886219974715,93.93212583978644,24.698600513232442,12.330064769391132,2.732384917350965,50.882482071437664,18.47758269795347,8.339935230608868,65.15723801642316,0.6661438816321336,35.72412214079061,Low,Low,High,Black,100-300
5.79034014070187,1593.238871473354,93.87770791728855,24.721168910680863,12.499842813899221,2.772786510338932,51.689708497123576,18.164741351523695,8.191797655083983,66.04031437220155,0.6527865103389322,32.72215486676064,Low,Low,High,Black,100-300
52.803078843801124,1542.4985413290112,93.94424173080283,26.782620657322965,12.203230705206629,3.022022051192424,50.930511233674665,19.171615352603315,8.706060432700712,59.644456521850515,0.5739395672992896,31.79170844593575,Low,Low,High,Black,100-300
59.38086125979877,1604.9916018662518,93.81776182852225,25.762612083412776,12.24,3.26447634295551,49.149519755623224,18.858110933218573,8.520349104696326,62.40441432485878,0.6363778133562857,30.425380113744694,Low,Low,High,Black,100-300
60.36698129609474,1606.3741454319452,93.90052071659542,26.646591744922613,11.985088785408978,3.1159526477818784,50.01676931574057,19.300461526322778,8.794970404863674,59.35300591902727,0.5869940809727348,32.7207454818276,Low,Low,High,Black,100-300
55.73226696708877,1570.0528494110156,93.91361108798924,26.70660246272207,12.06514948549792,3.051367556939624,50.40818357037301,19.165021355071133,8.685021355071132,59.28079055382547,0.5807051335409436,31.70809815008848,Low,Low,High,Black,100-300
53.130757591963224,1570.0528494110156,93.94353995690662,26.837829041821326,12.17795829910956,3.005323143220588,50.65452118376985,19.181136899872797,8.701136899872795,59.33834607097426,0.5737984714830882,31.889973584278675,Low,Low,High,Black,100-300
55.90400078856085,1542.4985413290112,93.8999428458777,26.424538004178093,12.099866640381306,3.140152410992794,51.32550962425715,19.119933320190654,8.694985711469426,60.41599543429668,0.5850142885305744,31.23428081062775,Low,Low,High,Black,100-300
58.343622703452795,1542.4985413290112,93.86509110423638,26.142819759244144,12.018545909884908,3.2330903887029634,51.63627098722554,19.079272954942454,8.686272776059097,61.02299660121623,0.5937272239409028,30.79572972830789,Low,Low,High,Black,100-300
75.36226262256223,1548.8745407946374,94.45072974546306,26.97169286920407,11.144041966645494,2.7142949204040585,43.03030176941611,19.007114282810576,8.584810478554852,53.597689074760744,0.6504678333649898,35.40961378643081,Low,Low,High,Black,100-300
92.85385852170039,1689.761220299208,94.44962213948638,27.038110697431872,11.59148483483235,2.8543320922956172,47.18789783965466,18.538137304654022,8.416801489245259,56.558531148480476,0.6692442789727491,34.0847897744757,Low,Medium,High,Black,100-300
23.690592630491693,1596.30788485607,94.44,26.954577011176408,10.687839536352149,2.7737613798824694,44.01642069823704,19.460498854706724,9.3409673630602,52.5156183799978,0.6429154022352812,35.940498854706725,Low,Medium,High,Black,100-300
78.88883458468788,1542.524617791277,94.45389356622574,27.011905745017486,11.134099294460865,2.7045984995474197,43.10007903527627,19.014590675545126,8.584742930152773,53.67702144479434,0.6505902732057902,35.52208116340068,Low,Low,High,Black,100-300
21.25683248745306,1596.30788485607,94.44,26.95294141968243,10.667885320125622,2.776705444571629,44.060581668574436,19.48176154412843,9.375641902732523,52.46000826920256,0.6425882839364856,35.961761544128436,Low,Medium,High,Black,100-300
76.4,1601.9027431421448,94.44242370204194,27.164506547019755,10.95761196318995,2.7390844245032926,43.3314546286974,19.055745146964643,8.61423702041941,52.597825954581296,0.645152595916118,34.86922708543085,Low,Medium,High,Black,100-300
77.797525349668,1544.7288427013932,94.44134563293011,26.998639140350306,11.10998130351085,2.7035035755898087,42.97757679521666,18.997286003188606,8.586178337685237,53.791611048645,0.650676449450904,35.421667394353946,Low,Low,High,Black,100-300
69.32713414146716,1733.081388730791,94.06173405252534,26.66272232726392,12.42,3.007340525253341,50.38920919593039,19.525723264645322,8.899595684847995,61.493917446485526,0.5969362101013364,29.67074577778675,Medium,Low,Medium,Black,100-300
74.48060231749396,1645.5052982137452,94.06912240926997,25.770526554438014,12.418420336685957,3.091930699606053,47.50775453868014,19.403681346743827,8.847016191517918,63.60806930039394,0.6296489637079904,30.576138600787893,Medium,Low,Medium,Black,100-300
66.97833434816954,1645.5052982137452,94.03911333739268,25.788531997564395,12.36440400730682,3.1579506577361083,50.166558307008714,19.187616029227282,8.744985347135106,63.542049342263894,0.6176453349570713,30.444098684527784,Medium,Low,Medium,Black,100-300
70.00752701178715,1733.081388730791,94.06278081078736,26.5496724349646,12.42,3.0178081078736483,50.01446973812339,19.51106864897689,8.893315135275811,61.761887561565395,0.6011232431494593,29.78588918661013,Medium,Low,Medium,Black,100-300
74.27719139177282,1645.5052982137452,94.06830876556708,25.771014740659744,12.416955778020764,3.093720715752399,47.57984337075572,19.397823112083056,8.84424980292811,63.6062792842476,0.6293235062268365,30.5725585684952,Medium,Low,Medium,Black,100-300
64.77943731782696,1708.4588644264193,94.09861700773703,26.156329604450008,12.563085038685188,2.970762467762343,49.032552433274105,19.30507097163086,8.783226981946912,62.98996483236419,0.6061524935524686,31.21911317279384,Medium,Low,Medium,Black,100-300
68.47530814941122,1723.6538681948425,94.07,26.09066594381821,12.42943135128877,3.056990270489302,48.58534053287443,19.36755891920053,8.831137297422458,62.90264865334218,0.6158529730668437,31.244910265858344,Medium,Low,Medium,Black,100-300
75.83351752537075,1561.4422030099263,96.39931114254102,26.322066572376954,10.69343272045019,2.001377714917968,47.449736539183625,18.502422567951175,8.357244570164063,51.04507389618453,0.700344428729492,39.92813905421578,Medium,Medium,High,Mixed Red & Black,50-100
63.426564036701365,1567.3467304625199,96.41035654224903,26.496061218233628,11.021765894218214,2.025891355622592,48.5038715136585,18.37536495076252,8.334108644377409,52.15100235863923,0.7051782711245184,39.654651866264444,Medium,Medium,High,Mixed Red & Black,50-100
61.448207082211404,1632.5864386072083,96.4124043871101,26.400628516215676,10.5249451611237,2.080628516215676,47.84871625841775,18.609235096880834,8.403415354885363,50.95379780644495,0.7,39.55571006424287,Medium,Medium,High,Mixed Red & Black,50-100
64.53567039806344,1632.5864386072083,96.40957833373176,26.382259169256372,10.560270828353127,2.062259169256373,47.773825843891366,18.586626669854,8.393524168061123,50.955210833134124,0.7,39.613644158499135,Medium,Medium,High,Mixed Red & Black,50-100
88.37888597733135,1561.4422030099263,96.38894306944022,26.353170791679332,10.89561014591567,2.022113861119556,46.392193082902644,18.38837376384244,8.315772277760887,52.32553092413258,0.705528465279889,41.70626359100193,Medium,Medium,High,Mixed Red & Black,50-100
91.92130007159702,1561.4422030099263,96.38601545448628,26.36195363654115,10.952698637517473,2.0279690910274333,46.09357635760091,18.356169999349117,8.304061817945133,52.68709137094399,0.7069922727568583,42.20834955560239,Medium,Medium,High,Mixed Red & Black,50-100
96.96912080315332,1561.4422030099263,96.38184370181557,26.37446889455327,11.034047814596272,2.0363125963688486,45.66805758518873,18.310280719971335,8.287374807262303,53.20230282577639,0.7090781490922121,42.92380513862876,Medium,Medium,High,Mixed Red & Black,50-100
148.50214406294526,1585.988023952096,96.28653314982111,26.32463950451701,10.502600137634165,2.2322468914691354,49.13083771527287,19.334333562723607,9.178346685017889,51.509581142363565,0.6816533149821113,41.30616540502016,Medium,Medium,High,Mixed Red & Black,50-100
150.2769712182087,1585.988023952096,96.28232490523247,26.31327724412765,10.505756321075653,2.2374019910902327,49.07844507014417,19.33959386845942,9.178767509476755,51.53577746492792,0.6812324905232463,41.27723372347319,Medium,Medium,High,Mixed Red & Black,50-100
194.06399213883955,1629.1001531393567,95.88188776767419,26.448045778816514,10.695943883837094,2.540698990906769,45.24286733939549,19.245382722208035,9.165943883837095,50.32558208273593,0.6588112232325812,40.619096726306225,Medium,Medium,High,Mixed Red & Black,50-100
259.0289483277544,1634.9969493593653,96.01763844627939,25.623271522811972,10.71721639525768,2.5723615537206035,45.14029031692584,19.653364238594015,9.14682727775993,53.16206515200489,0.6520712367947564,39.29569894358051,Medium,Medium,High,Mixed Red & Black,50-100
261.58627478612084,1629.1001531393567,95.94954536551715,25.697046442759575,10.729772682758577,2.6015908289654397,45.202272780689704,19.617499510344352,9.199772682758578,52.74772408551415,0.6520454634482845,39.47568332276008,Medium,Medium,High,Mixed Red & Black,50-100
220.013767971269,1629.1001531393567,95.90788954706541,26.15942602757406,10.7089447735327,2.5641005923588596,45.22726627176076,19.3883925088597,9.1789447735327,51.25644578494131,0.6562110452934601,40.17966665459475,Medium,Medium,High,Mixed Red & Black,50-100
159.880044028655,1634.9969493593653,96.22325810264108,26.28483041719305,10.618876559606438,2.3667418973589167,44.92573067550496,19.322584791403475,8.874157733454215,51.789777445417116,0.6610112218539602,40.01089774831681,Medium,Medium,High,Mixed Red & Black,50-100
4.625736878700451,1585.988023952096,95.15356497896526,27.323994728303227,10.708873711046998,2.5831368323465465,48.519627775787484,19.642842080866366,9.553324547172046,51.55838964202208,0.63,36.768149210228856,Low,Low,High,Black,100-300
4.156585844245853,1610.657984496124,94.65407968617473,27.418930668559547,10.519908126202443,2.6539376145555353,51.41420786580193,19.80951821717454,9.655332765210286,50.26651638428597,0.6311473132460331,36.08866893915886,Low,Low,High,Black,100-300
2.702539324206278,1610.657984496124,95.60793420332068,27.61086480920477,11.025916315176215,2.491084404311103,54.1943448121176,19.29769384212061,9.40523676376348,52.36034337314296,0.6427796854063498,37.08905294494608,Low,Low,High,Black,100-300
3.554706134315356,1610.657984496124,94.69093000343109,27.52287277245071,10.54654369431356,2.7062575394116855,49.51042503421925,19.942586617548837,9.716257539411686,50.144600925293936,0.6320143077450936,35.611310143922395,Low,Low,High,Black,100-300
3.213095866511495,1610.657984496124,95.27300911156846,27.543471345620482,10.848242638454,2.5482667370492873,53.21816070323002,19.477409745012046,9.493052489039977,51.625141952223444,0.6386952330679081,36.73779004384009,Low,Low,High,Black,100-300
3.637394738662894,1638.1528158295282,94.54674789477326,26.78377710695649,10.52963447352034,2.683252105226742,44.600086070602764,19.753983158186063,9.646869736933144,51.82915604777007,0.636626052613371,36.75862210315104,Low,Low,High,Black,100-300
3.9146485745284076,1542.854180168503,95.96928521315326,27.779846405107712,10.574595386913717,2.603939755633441,48.453550062426615,19.661819266900324,9.492829307628083,49.79025400216989,0.6410100407277598,37.01393378768166,Low,Low,High,Black,100-300
47.45447702641577,1590.3959773727217,94.55281759232608,26.80665849080802,12.085580866507282,2.4709391974420276,50.07492378577568,18.85704398081521,8.561408796163041,58.81444892406166,0.7,37.26522516706904,Low,Low,High,Black,100-300
256.85989948587724,1602.7930174563592,94.6486624744692,27.12555871758204,11.348359534567466,2.6543155164941235,47.20817088568171,19.12565304202492,8.618996855851904,54.3910460605369,0.6516719069134931,35.14859959150729,Low,Low,High,Black,100-300
10.082681968802541,1590.3959773727217,94.60987376798656,26.13149374549236,11.591094010783138,2.489957922662187,45.71963571035918,18.999684419966403,8.58993688399328,57.89204075088393,0.7,34.53603809797617,Low,Low,High,Black,100-300
9.575256557666545,1582.1800947867298,94.59483059134523,26.245287505776222,11.462576967299963,2.486966118269047,45.03951213745933,19.182032903857195,8.668880925004784,56.970733835521166,0.6939322365380934,34.12345984805226,Low,Low,High,Black,100-300
9.218967032939226,1582.1800947867298,94.58210596546212,26.341994662487924,11.355690109881767,2.484421193092423,44.47708367342549,19.33472841445462,8.735048979597,56.19962150700418,0.6888423861848461,33.782439874384686,Low,Low,High,Black,100-300
9.844407792719512,1582.1800947867298,94.60444313545426,26.17223217054756,11.543322337815853,2.4888886270908537,45.46438658707866,19.06668237454878,8.618895695637805,57.55325400852866,0.6977772541817073,34.38107603017439,Low,Low,High,Black,100-300
9.600759435598981,1582.1800947867298,94.59574140841426,26.238365296051704,11.470227830679695,2.48714828168285,45.07977025190982,19.171103099029008,8.664144676245904,57.025929349903514,0.6942965633656997,34.147869745501886,Low,Low,High,Black,100-300
48.604687534719915,1680.8837622005326,97.51766415045644,27.451078826915598,11.114909293370246,2.6487429773720454,36.897961143310376,18.96353347360072,8.533952481143372,52.11927434696197,0.6588023759428314,38.64652914251722,Medium,Low,High,Black,100-300
6.455385203699237,1586.1519067128902,97.3936366749802,27.90516530340819,10.973430473817725,2.63272665003961,37.889551837094,19.0447102909379,8.586032718203425,50.30562374066063,0.6551653034081907,38.389665968401474,Medium,Low,High,Black,100-300
1.6406862985375437,1631.3722851024777,97.39799026575888,27.98544122692884,10.933774641956491,2.733872474533614,37.36240302521319,19.29137259707509,8.730343149268773,49.95411828139116,0.6540686298537544,38.02254805849825,Medium,Low,High,Black,100-300
1.6564928070648184,1631.3722851024777,97.44382914048796,28.01863489483612,11.020710438856502,2.6848722980990627,38.06263135297146,19.32298561412964,8.73824640353241,50.37141010651121,0.6556492807064819,37.39028771740726,Medium,Low,High,Black,100-300
6.031168224898755,1584.2082675923002,97.38399680527824,28.003996805278234,10.764259202753863,2.765046395180741,38.44930254664317,19.092438394033298,8.606003194721765,48.97947520504875,0.6454783997705115,38.496991941480424,Medium,Low,High,Black,100-300
39.161846522368805,1680.8837622005326,97.46991944870861,27.54126326355041,11.033566468170218,2.6911827122590166,36.629176155692896,19.013046497635518,8.569318926882515,51.468531745361744,0.6570340536558743,38.84811788323033,Medium,Low,High,Black,100-300
38.45412423781938,1680.8837622005326,97.46634107760696,27.548022408964645,11.027469984071104,2.694363486571598,36.60903125171321,19.0167574010002,8.571969572142999,51.419759872568825,0.6569015213928501,38.86322656121509,Medium,Low,High,Black,100-300
85.62883508032532,1561.4422030099263,96.39121583877659,26.346352483670227,10.851291143856482,2.017568322446819,46.624015555212246,18.413374226542498,8.324863355106363,52.04484391109106,0.7043920806117047,41.31648364981471,Medium,Medium,High,Mixed Red & Black,50-100
85.51671306826597,1561.4422030099263,96.39130850159647,26.346074495210576,10.84948421886875,2.017382996807051,46.63346716284039,18.41439351756122,8.325234006385896,52.03340005283541,0.7043457492017627,41.30059197620464,Medium,Medium,High,Mixed Red & Black,50-100
