"Dist Code","Year","State Code","State Name","Dist Name","SOYABEAN AREA (1000 ha)","SOYABEAN YIELD (Kg per ha)"
"21","2015","6","Madhya Pradesh","Shahdol","15.0","733.0"
"21","2016","6","Madhya Pradesh","Shahdol","12.0","1000.0"
"21","2017","6","Madhya Pradesh","Shahdol","11.5","219.0"
"22","1990","6","Madhya Pradesh","Gwalior","7.51","1357.0"
"22","1991","6","Madhya Pradesh","Gwalior","0.94","1415.0"
"22","1992","6","Madhya Pradesh","Gwalior","2.93","1778.0"
"22","1993","6","Madhya Pradesh","Gwalior","4.13","1801.0"
"22","1994","6","Madhya Pradesh","Gwalior","2.9","1586.0"
"22","1995","6","Madhya Pradesh","Gwalior","5.6","1732.0"
"22","1996","6","Madhya Pradesh","Gwalior","6.6","1652.0"
"22","1997","6","Madhya Pradesh","Gwalior","7.9","1747.0"
"22","1998","6","Madhya Pradesh","Gwalior","7.5","1253.0"
"22","1999","6","Madhya Pradesh","Gwalior","1.4","2143.0"
"22","2000","6","Madhya Pradesh","Gwalior","0.9","2333.0"
"22","2001","6","Madhya Pradesh","Gwalior","1.4","2000.0"
"22","2002","6","Madhya Pradesh","Gwalior","0.4","1000.0"
"22","2003","6","Madhya Pradesh","Gwalior","3.1","2129.0"
"22","2004","6","Madhya Pradesh","Gwalior","19.94","2087.0"
"22","2005","6","Madhya Pradesh","Gwalior","20.76","2159.0"
"22","2006","6","Madhya Pradesh","Gwalior","15.94","1474.0"
"22","2007","6","Madhya Pradesh","Gwalior","17.0","1700.0"
"22","2008","6","Madhya Pradesh","Gwalior","7.0","1900.0"
"22","2009","6","Madhya Pradesh","Gwalior","4.2","1738.0"
"22","2010","6","Madhya Pradesh","Gwalior","2.2","2091.0"
"22","2011","6","Madhya Pradesh","Gwalior","1.9","1684.0"
"22","2012","6","Madhya Pradesh","Gwalior","8.16","1794.0"
"22","2013","6","Madhya Pradesh","Gwalior","5.6","1380.0"
"22","2014","6","Madhya Pradesh","Gwalior","7.0","714.0"
"22","2015","6","Madhya Pradesh","Gwalior","4.0","1250.0"
"22","2016","6","Madhya Pradesh","Gwalior","4.0","1000.0"
"22","2017","6","Madhya Pradesh","Gwalior","1.7","1541.0"
"23","1990","6","Madhya Pradesh","Shivpuri","11.3","792.0"
"23","1991","6","Madhya Pradesh","Shivpuri","13.28","386.0"
"23","1992","6","Madhya Pradesh","Shivpuri","16.66","775.0"
"23","1993","6","Madhya Pradesh","Shivpuri","26.09","784.0"
"23","1994","6","Madhya Pradesh","Shivpuri","32.9","784.0"
"23","1995","6","Madhya Pradesh","Shivpuri","44.7","770.0"
"23","1996","6","Madhya Pradesh","Shivpuri","49.7","702.0"
"23","1997","6","Madhya Pradesh","Shivpuri","57.2","715.0"
"23","1998","6","Madhya Pradesh","Shivpuri","54.6","544.0"
"23","1999","6","Madhya Pradesh","Shivpuri","63.1","830.0"
"23","2000","6","Madhya Pradesh","Shivpuri","77.4","820.0"
"23","2001","6","Madhya Pradesh","Shivpuri","81.1","988.0"
"23","2002","6","Madhya Pradesh","Shivpuri","62.1","219.0"
"23","2003","6","Madhya Pradesh","Shivpuri","82.6","983.0"
"23","2004","6","Madhya Pradesh","Shivpuri","101.35","821.0"
"23","2005","6","Madhya Pradesh","Shivpuri","102.92","939.0"
"23","2006","6","Madhya Pradesh","Shivpuri","103.71","738.0"
"23","2007","6","Madhya Pradesh","Shivpuri","103.2","502.0"
"23","2008","6","Madhya Pradesh","Shivpuri","115.9","917.0"
"23","2009","6","Madhya Pradesh","Shivpuri","119.0","903.0"
"23","2010","6","Madhya Pradesh","Shivpuri","121.6","1048.0"
"23","2011","6","Madhya Pradesh","Shivpuri","123.7","982.0"
"23","2012","6","Madhya Pradesh","Shivpuri","162.79","911.0"
"23","2013","6","Madhya Pradesh","Shivpuri","186.22","629.0"
"23","2014","6","Madhya Pradesh","Shivpuri","150.0","1627.0"
"23","2015","6","Madhya Pradesh","Shivpuri","157.0","669.0"
"23","2016","6","Madhya Pradesh","Shivpuri","147.0","871.0"
"23","2017","6","Madhya Pradesh","Shivpuri","83.6","782.0"
"24","1990","6","Madhya Pradesh","Guna","59.54","865.0"
"24","1991","6","Madhya Pradesh","Guna","55.32","352.0"
"24","1992","6","Madhya Pradesh","Guna","76.93","679.0"
"24","1993","6","Madhya Pradesh","Guna","97.88","943.0"
"24","1994","6","Madhya Pradesh","Guna","100.9","756.0"
"24","1995","6","Madhya Pradesh","Guna","116.5","860.0"
"24","1996","6","Madhya Pradesh","Guna","126.4","819.0"
"24","1997","6","Madhya Pradesh","Guna","124.7","823.0"
"24","1998","6","Madhya Pradesh","Guna","115.5","653.0"
"24","1999","6","Madhya Pradesh","Guna","120.7","922.0"
"24","2000","6","Madhya Pradesh","Guna","138.7","979.0"
"24","2001","6","Madhya Pradesh","Guna","157.6","948.0"
"24","2002","6","Madhya Pradesh","Guna","149.2","332.0"
"24","2003","6","Madhya Pradesh","Guna","123.0","1063.0"
"24","2004","6","Madhya Pradesh","Guna","141.41","795.0"
"24","2005","6","Madhya Pradesh","Guna","138.37","1076.0"
"24","2006","6","Madhya Pradesh","Guna","140.73","975.0"
"24","2007","6","Madhya Pradesh","Guna","162.4","1161.0"
"24","2008","6","Madhya Pradesh","Guna","177.4","1037.0"
"24","2009","6","Madhya Pradesh","Guna","188.9","1039.0"
"24","2010","6","Madhya Pradesh","Guna","212.0","1083.0"
"24","2011","6","Madhya Pradesh","Guna","187.2","1351.0"
"24","2012","6","Madhya Pradesh","Guna","234.53","1276.0"
"24","2013","6","Madhya Pradesh","Guna","247.13","600.0"
"24","2014","6","Madhya Pradesh","Guna","143.0","1587.0"
"24","2015","6","Madhya Pradesh","Guna","237.0","608.0"
"24","2016","6","Madhya Pradesh","Guna","210.0","819.0"
"24","2017","6","Madhya Pradesh","Guna","182.5","825.0"
"25","1990","6","Madhya Pradesh","Datia","1.56","782.0"
"25","1991","6","Madhya Pradesh","Datia","0.19","789.0"
"25","1992","6","Madhya Pradesh","Datia","0.59","949.0"
"25","1993","6","Madhya Pradesh","Datia","1.19","1067.0"
"25","1994","6","Madhya Pradesh","Datia","1.2","1000.0"
"25","1995","6","Madhya Pradesh","Datia","2.4","958.0"
"25","1996","6","Madhya Pradesh","Datia","3.0","933.0"
"25","1997","6","Madhya Pradesh","Datia","4.6","1000.0"
"25","1998","6","Madhya Pradesh","Datia","6.3","667.0"
"25","1999","6","Madhya Pradesh","Datia","1.3","615.0"
"25","2000","6","Madhya Pradesh","Datia","1.9","737.0"
"25","2001","6","Madhya Pradesh","Datia","1.8","1056.0"
"25","2002","6","Madhya Pradesh","Datia","0.5","600.0"
"25","2003","6","Madhya Pradesh","Datia","0.6","833.0"
"25","2004","6","Madhya Pradesh","Datia","0.76","684.0"
"25","2005","6","Madhya Pradesh","Datia","0.79","886.0"
"25","2006","6","Madhya Pradesh","Datia","0.42","810.0"
"25","2007","6","Madhya Pradesh","Datia","0.4","500.0"
"25","2008","6","Madhya Pradesh","Datia","0.3","667.0"
"25","2009","6","Madhya Pradesh","Datia","0.3","667.0"
"25","2010","6","Madhya Pradesh","Datia","0.3","1000.0"
"25","2011","6","Madhya Pradesh","Datia","0.32","625.0"
"25","2012","6","Madhya Pradesh","Datia","0.8","913.0"
"25","2013","6","Madhya Pradesh","Datia","1.77","819.0"
"25","2014","6","Madhya Pradesh","Datia","11.0","1273.0"
"25","2015","6","Madhya Pradesh","Datia","9.0","778.0"
"25","2016","6","Madhya Pradesh","Datia","7.0","571.0"
"25","2017","6","Madhya Pradesh","Datia","6.7","854.0"
"26","1990","6","Madhya Pradesh","Morena","3.55","1310.0"
"26","1991","6","Madhya Pradesh","Morena","1.73","1416.0"
"26","1992","6","Madhya Pradesh","Morena","1.02","1559.0"
"26","1993","6","Madhya Pradesh","Morena","3.89","1563.0"
"26","1994","6","Madhya Pradesh","Morena","7.1","1338.0"
"26","1995","6","Madhya Pradesh","Morena","11.3","1442.0"
"26","1996","6","Madhya Pradesh","Morena","14.0","1279.0"
"26","1997","6","Madhya Pradesh","Morena","26.5","1426.0"
"26","1998","6","Madhya Pradesh","Morena","28.1","1082.0"
"26","1999","6","Madhya Pradesh","Morena","0.2","1000.0"
"26","2000","6","Madhya Pradesh","Morena","0.2","1500.0"
"26","2001","6","Madhya Pradesh","Morena","0.2","1500.0"
"26","2002","6","Madhya Pradesh","Morena","0.2","500.0"
"26","2003","6","Madhya Pradesh","Morena","0.2","1000.0"
"26","2004","6","Madhya Pradesh","Morena","0.2","1150.0"
"26","2005","6","Madhya Pradesh","Morena","0.35","1486.0"
"26","2006","6","Madhya Pradesh","Morena","0.28","1143.0"
"26","2007","6","Madhya Pradesh","Morena","0.2","1500.0"
"26","2008","6","Madhya Pradesh","Morena","0.2","1500.0"
"26","2009","6","Madhya Pradesh","Morena","0.2","1500.0"
"26","2010","6","Madhya Pradesh","Morena","0.3","1333.0"
"26","2011","6","Madhya Pradesh","Morena","0.4","1000.0"
"26","2012","6","Madhya Pradesh","Morena","0.34","1265.0"
"26","2013","6","Madhya Pradesh","Morena","0.45","1356.0"
"26","2014","6","Madhya Pradesh","Morena","11.0","1000.0"
"26","2015","6","Madhya Pradesh","Morena","3.0","1333.0"
"26","2016","6","Madhya Pradesh","Morena","0.0","0.0"
"26","2017","6","Madhya Pradesh","Morena","1.7","1665.0"
"27","1990","6","Madhya Pradesh","Bhind","0.49","776.0"
"27","1991","6","Madhya Pradesh","Bhind","0.09","667.0"
"27","1992","6","Madhya Pradesh","Bhind","0.11","727.0"
"27","1993","6","Madhya Pradesh","Bhind","0.08","875.0"
"27","1994","6","Madhya Pradesh","Bhind","0.1","1000.0"
"27","1995","6","Madhya Pradesh","Bhind","0.1","1000.0"
"27","1996","6","Madhya Pradesh","Bhind","0.3","667.0"
"27","1997","6","Madhya Pradesh","Bhind","0.6","833.0"
"27","1998","6","Madhya Pradesh","Bhind","0.6","667.0"
"27","1999","6","Madhya Pradesh","Bhind","0.2","500.0"
"27","2000","6","Madhya Pradesh","Bhind","0.2","500.0"
"27","2001","6","Madhya Pradesh","Bhind","0.1","1000.0"
"27","2002","6","Madhya Pradesh","Bhind","0.0","0.0"
"27","2003","6","Madhya Pradesh","Bhind","0.0","0.0"
"27","2004","6","Madhya Pradesh","Bhind","0.17","765.0"
"27","2005","6","Madhya Pradesh","Bhind","0.08","875.0"
"27","2006","6","Madhya Pradesh","Bhind","0.03","667.0"
"27","2007","6","Madhya Pradesh","Bhind","0.0","0.0"
"27","2008","6","Madhya Pradesh","Bhind","0.0","0.0"
"27","2009","6","Madhya Pradesh","Bhind","0.0","0.0"
"27","2010","6","Madhya Pradesh","Bhind","0.0","0.0"
"27","2011","6","Madhya Pradesh","Bhind","0.0","0.0"
"27","2012","6","Madhya Pradesh","Bhind","0.0","0.0"
"27","2013","6","Madhya Pradesh","Bhind","0.12","1167.0"
"27","2014","6","Madhya Pradesh","Bhind","11.0","909.0"
"27","2015","6","Madhya Pradesh","Bhind","1.0","1000.0"
"27","2016","6","Madhya Pradesh","Bhind","0.0","0.0"
"27","2017","6","Madhya Pradesh","Bhind","0.5","2000.0"
"28","1990","6","Madhya Pradesh","Indore","149.52","1254.0"
"28","1991","6","Madhya Pradesh","Indore","176.51","949.0"
"28","1992","6","Madhya Pradesh","Indore","186.05","972.0"
"28","1993","6","Madhya Pradesh","Indore","190.5","1355.0"
"28","1994","6","Madhya Pradesh","Indore","197.0","921.0"
"28","1995","6","Madhya Pradesh","Indore","201.9","1106.0"
"28","1996","6","Madhya Pradesh","Indore","203.3","1072.0"
"28","1997","6","Madhya Pradesh","Indore","210.7","1161.0"
"28","1998","6","Madhya Pradesh","Indore","208.1","1263.0"
"28","1999","6","Madhya Pradesh","Indore","214.5","1486.0"
"28","2000","6","Madhya Pradesh","Indore","209.1","1031.0"
"28","2001","6","Madhya Pradesh","Indore","220.4","979.0"
"28","2002","6","Madhya Pradesh","Indore","219.6","756.0"
"28","2003","6","Madhya Pradesh","Indore","218.5","1078.0"
"28","2004","6","Madhya Pradesh","Indore","220.15","1084.0"
"28","2005","6","Madhya Pradesh","Indore","209.91","1126.0"
"28","2006","6","Madhya Pradesh","Indore","224.19","1231.0"
"28","2007","6","Madhya Pradesh","Indore","226.0","1395.0"
"28","2008","6","Madhya Pradesh","Indore","221.0","1517.0"
"28","2009","6","Madhya Pradesh","Indore","226.8","1770.0"
"28","2010","6","Madhya Pradesh","Indore","223.1","862.0"
"28","2011","6","Madhya Pradesh","Indore","219.6","1161.0"
"28","2012","6","Madhya Pradesh","Indore","228.18","1454.0"
"28","2013","6","Madhya Pradesh","Indore","231.22","1007.0"
"28","2014","6","Madhya Pradesh","Indore","222.0","1059.0"
"28","2015","6","Madhya Pradesh","Indore","223.0","762.0"
"28","2016","6","Madhya Pradesh","Indore","221.0","1588.0"
"28","2017","6","Madhya Pradesh","Indore","216.9","915.0"
"29","1990","6","Madhya Pradesh","Ratlam","75.68","1011.0"
"29","1991","6","Madhya Pradesh","Ratlam","119.87","709.0"
"29","1992","6","Madhya Pradesh","Ratlam","132.51","849.0"
"29","1993","6","Madhya Pradesh","Ratlam","142.23","1119.0"
"29","1994","6","Madhya Pradesh","Ratlam","162.4","1062.0"
"29","1995","6","Madhya Pradesh","Ratlam","166.0","1293.0"
"29","1996","6","Madhya Pradesh","Ratlam","173.5","1017.0"
"29","1997","6","Madhya Pradesh","Ratlam","170.0","961.0"
"29","1998","6","Madhya Pradesh","Ratlam","182.2","1707.0"
"29","1999","6","Madhya Pradesh","Ratlam","184.2","1595.0"
"29","2000","6","Madhya Pradesh","Ratlam","181.5","697.0"
"29","2001","6","Madhya Pradesh","Ratlam","178.4","625.0"
"29","2002","6","Madhya Pradesh","Ratlam","165.0","429.0"
"29","2003","6","Madhya Pradesh","Ratlam","158.4","1148.0"
"29","2004","6","Madhya Pradesh","Ratlam","178.66","647.0"
"29","2005","6","Madhya Pradesh","Ratlam","181.81","966.0"
"29","2006","6","Madhya Pradesh","Ratlam","188.53","1170.0"
"29","2007","6","Madhya Pradesh","Ratlam","197.6","1193.0"
"29","2008","6","Madhya Pradesh","Ratlam","204.7","1102.0"
"29","2009","6","Madhya Pradesh","Ratlam","208.2","922.0"
"29","2010","6","Madhya Pradesh","Ratlam","210.7","895.0"
"29","2011","6","Madhya Pradesh","Ratlam","212.0","1260.0"
"29","2012","6","Madhya Pradesh","Ratlam","224.53","1500.0"
"29","2013","6","Madhya Pradesh","Ratlam","236.41","1104.0"
"29","2014","6","Madhya Pradesh","Ratlam","229.0","882.0"
"29","2015","6","Madhya Pradesh","Ratlam","230.0","896.0"
"29","2016","6","Madhya Pradesh","Ratlam","186.0","1457.0"
"29","2017","6","Madhya Pradesh","Ratlam","205.0","1823.0"
"30","1990","6","Madhya Pradesh","Ujjain","241.86","1168.0"
"30","1991","6","Madhya Pradesh","Ujjain","312.98","1002.0"
"30","1992","6","Madhya Pradesh","Ujjain","335.81","843.0"
"30","1993","6","Madhya Pradesh","Ujjain","343.28","1205.0"
"30","1994","6","Madhya Pradesh","Ujjain","373.2","1167.0"
"30","1995","6","Madhya Pradesh","Ujjain","386.5","1094.0"
"30","1996","6","Madhya Pradesh","Ujjain","401.5","890.0"
"30","1997","6","Madhya Pradesh","Ujjain","407.6","1041.0"
"30","1998","6","Madhya Pradesh","Ujjain","407.6","1370.0"
"30","1999","6","Madhya Pradesh","Ujjain","416.9","1363.0"
"30","2000","6","Madhya Pradesh","Ujjain","421.5","611.0"
"30","2001","6","Madhya Pradesh","Ujjain","416.7","644.0"
"30","2002","6","Madhya Pradesh","Ujjain","414.7","484.0"
"30","2003","6","Madhya Pradesh","Ujjain","364.0","1088.0"
"30","2004","6","Madhya Pradesh","Ujjain","400.12","693.0"
"30","2005","6","Madhya Pradesh","Ujjain","421.67","1052.0"
"30","2006","6","Madhya Pradesh","Ujjain","430.34","1087.0"
"30","2007","6","Madhya Pradesh","Ujjain","431.7","1189.0"
"30","2008","6","Madhya Pradesh","Ujjain","443.7","1416.0"
"30","2009","6","Madhya Pradesh","Ujjain","453.8","1483.0"
"30","2010","6","Madhya Pradesh","Ujjain","451.8","1113.0"
"30","2011","6","Madhya Pradesh","Ujjain","452.3","1386.0"
"30","2012","6","Madhya Pradesh","Ujjain","458.82","1467.0"
"30","2013","6","Madhya Pradesh","Ujjain","464.67","782.0"
"30","2014","6","Madhya Pradesh","Ujjain","433.0","693.0"
"30","2015","6","Madhya Pradesh","Ujjain","455.0","723.0"
"30","2016","6","Madhya Pradesh","Ujjain","459.0","1466.0"
"30","2017","6","Madhya Pradesh","Ujjain","446.9","1047.0"
"31","1990","6","Madhya Pradesh","Mandsaur","59.3","841.0"
"31","1991","6","Madhya Pradesh","Mandsaur","101.33","755.0"
"31","1992","6","Madhya Pradesh","Mandsaur","129.37","878.0"
"31","1993","6","Madhya Pradesh","Mandsaur","166.79","1186.0"
"31","1994","6","Madhya Pradesh","Mandsaur","219.3","1016.0"
"31","1995","6","Madhya Pradesh","Mandsaur","255.0","917.0"
"31","1996","6","Madhya Pradesh","Mandsaur","271.3","836.0"
"31","1997","6","Madhya Pradesh","Mandsaur","282.0","1558.0"
"31","1998","6","Madhya Pradesh","Mandsaur","287.3","1384.0"
"31","1999","6","Madhya Pradesh","Mandsaur","211.5","1691.0"
"31","2000","6","Madhya Pradesh","Mandsaur","218.2","583.0"
"31","2001","6","Madhya Pradesh","Mandsaur","223.4","719.0"
"31","2002","6","Madhya Pradesh","Mandsaur","207.7","537.0"
"31","2003","6","Madhya Pradesh","Mandsaur","200.6","1055.0"
"31","2004","6","Madhya Pradesh","Mandsaur","231.96","882.0"
"31","2005","6","Madhya Pradesh","Mandsaur","245.84","661.0"
"31","2006","6","Madhya Pradesh","Mandsaur","250.88","839.0"
"31","2007","6","Madhya Pradesh","Mandsaur","255.9","845.0"
"31","2008","6","Madhya Pradesh","Mandsaur","259.1","916.0"
"31","2009","6","Madhya Pradesh","Mandsaur","262.6","701.0"
"31","2010","6","Madhya Pradesh","Mandsaur","261.5","974.0"
"31","2011","6","Madhya Pradesh","Mandsaur","256.6","1383.0"
"31","2012","6","Madhya Pradesh","Mandsaur","277.78","1777.0"
"31","2013","6","Madhya Pradesh","Mandsaur","286.4","1106.0"
"31","2014","6","Madhya Pradesh","Mandsaur","271.0","790.0"
"31","2015","6","Madhya Pradesh","Mandsaur","283.0","753.0"
"31","2016","6","Madhya Pradesh","Mandsaur","241.0","1373.0"
"31","2017","6","Madhya Pradesh","Mandsaur","249.5","1128.0"
"32","1990","6","Madhya Pradesh","Dewas","127.42","1156.0"
"32","1991","6","Madhya Pradesh","Dewas","155.35","955.0"
"32","1992","6","Madhya Pradesh","Dewas","176.36","724.0"
"32","1993","6","Madhya Pradesh","Dewas","186.45","1092.0"
"32","1994","6","Madhya Pradesh","Dewas","204.5","899.0"
"32","1995","6","Madhya Pradesh","Dewas","219.3","1018.0"
"32","1996","6","Madhya Pradesh","Dewas","231.1","1008.0"
"32","1997","6","Madhya Pradesh","Dewas","240.4","1443.0"
"32","1998","6","Madhya Pradesh","Dewas","234.1","1262.0"
"32","1999","6","Madhya Pradesh","Dewas","268.0","1147.0"
"32","2000","6","Madhya Pradesh","Dewas","274.2","1010.0"
"32","2001","6","Madhya Pradesh","Dewas","270.4","1160.0"
"32","2002","6","Madhya Pradesh","Dewas","268.7","992.0"
"32","2003","6","Madhya Pradesh","Dewas","271.1","1417.0"
"32","2004","6","Madhya Pradesh","Dewas","274.22","1047.0"
"32","2005","6","Madhya Pradesh","Dewas","280.7","1286.0"
"32","2006","6","Madhya Pradesh","Dewas","282.51","1192.0"
"32","2007","6","Madhya Pradesh","Dewas","296.1","1204.0"
"32","2008","6","Madhya Pradesh","Dewas","303.5","1212.0"
"32","2009","6","Madhya Pradesh","Dewas","306.6","1285.0"
"32","2010","6","Madhya Pradesh","Dewas","321.6","1068.0"
"32","2011","6","Madhya Pradesh","Dewas","323.0","1246.0"
"32","2012","6","Madhya Pradesh","Dewas","340.53","1598.0"
"32","2013","6","Madhya Pradesh","Dewas","350.96","762.0"
"32","2014","6","Madhya Pradesh","Dewas","309.0","676.0"
"32","2015","6","Madhya Pradesh","Dewas","337.0","623.0"
"32","2016","6","Madhya Pradesh","Dewas","319.0","1483.0"
"32","2017","6","Madhya Pradesh","Dewas","321.35","1020.0"
"33","1990","6","Madhya Pradesh","Dhar","135.42","1068.0"
"33","1991","6","Madhya Pradesh","Dhar","165.87","775.0"
"33","1992","6","Madhya Pradesh","Dhar","195.27","1032.0"
"33","1993","6","Madhya Pradesh","Dhar","201.42","1357.0"
"33","1994","6","Madhya Pradesh","Dhar","206.3","643.0"
"33","1995","6","Madhya Pradesh","Dhar","216.2","930.0"
"33","1996","6","Madhya Pradesh","Dhar","214.6","930.0"
"33","1997","6","Madhya Pradesh","Dhar","225.5","891.0"
"33","1998","6","Madhya Pradesh","Dhar","233.0","1050.0"
"33","1999","6","Madhya Pradesh","Dhar","255.4","1003.0"
"33","2000","6","Madhya Pradesh","Dhar","250.1","862.0"
"33","2001","6","Madhya Pradesh","Dhar","237.7","873.0"
"33","2002","6","Madhya Pradesh","Dhar","230.9","846.0"
"33","2003","6","Madhya Pradesh","Dhar","224.6","1161.0"
"33","2004","6","Madhya Pradesh","Dhar","238.49","911.0"
"33","2005","6","Madhya Pradesh","Dhar","245.91","1272.0"
"33","2006","6","Madhya Pradesh","Dhar","247.27","1258.0"
"33","2007","6","Madhya Pradesh","Dhar","250.3","1323.0"
"33","2008","6","Madhya Pradesh","Dhar","260.1","1445.0"
"33","2009","6","Madhya Pradesh","Dhar","268.1","1656.0"
"33","2010","6","Madhya Pradesh","Dhar","267.9","1270.0"
"33","2011","6","Madhya Pradesh","Dhar","266.8","1329.0"
"33","2012","6","Madhya Pradesh","Dhar","277.79","1593.0"
"33","2013","6","Madhya Pradesh","Dhar","292.2","1483.0"
"33","2014","6","Madhya Pradesh","Dhar","269.0","896.0"
"33","2015","6","Madhya Pradesh","Dhar","288.0","1309.0"
"33","2016","6","Madhya Pradesh","Dhar","289.0","1599.0"
"33","2017","6","Madhya Pradesh","Dhar","279.43","1291.0"
"34","1990","6","Madhya Pradesh","Jhabua","6.45","922.0"
"34","1991","6","Madhya Pradesh","Jhabua","12.74","445.0"
"34","1992","6","Madhya Pradesh","Jhabua","20.95","691.0"
"34","1993","6","Madhya Pradesh","Jhabua","21.01","930.0"
"34","1994","6","Madhya Pradesh","Jhabua","26.0","769.0"
"34","1995","6","Madhya Pradesh","Jhabua","26.0","619.0"
"34","1996","6","Madhya Pradesh","Jhabua","27.5","593.0"
"34","1997","6","Madhya Pradesh","Jhabua","29.3","829.0"
"34","1998","6","Madhya Pradesh","Jhabua","31.1","666.0"
"34","1999","6","Madhya Pradesh","Jhabua","40.8","699.0"
"34","2000","6","Madhya Pradesh","Jhabua","38.4","333.0"
"34","2001","6","Madhya Pradesh","Jhabua","35.8","492.0"
"34","2002","6","Madhya Pradesh","Jhabua","30.1","538.0"
"34","2003","6","Madhya Pradesh","Jhabua","26.6","842.0"
"34","2004","6","Madhya Pradesh","Jhabua","28.04","581.0"
"34","2005","6","Madhya Pradesh","Jhabua","30.82","645.0"
"34","2006","6","Madhya Pradesh","Jhabua","34.0","718.0"
"34","2007","6","Madhya Pradesh","Jhabua","40.6","714.0"
"34","2008","6","Madhya Pradesh","Jhabua","39.9","759.0"
"34","2009","6","Madhya Pradesh","Jhabua","43.7","719.0"
"34","2010","6","Madhya Pradesh","Jhabua","47.3","763.0"
"34","2011","6","Madhya Pradesh","Jhabua","50.8","657.0"
"34","2012","6","Madhya Pradesh","Jhabua","52.01","987.0"
"34","2013","6","Madhya Pradesh","Jhabua","56.86","782.0"
"34","2014","6","Madhya Pradesh","Jhabua","61.0","836.0"
"34","2015","6","Madhya Pradesh","Jhabua","63.0","1444.0"
"34","2016","6","Madhya Pradesh","Jhabua","66.0","1606.0"
"34","2017","6","Madhya Pradesh","Jhabua","63.6","1430.0"
"35","1990","6","Madhya Pradesh","Khargone","8.88","762.0"
"35","1991","6","Madhya Pradesh","Khargone","14.67","549.0"
"35","1992","6","Madhya Pradesh","Khargone","23.8","668.0"
"35","1993","6","Madhya Pradesh","Khargone","21.23","903.0"
"35","1994","6","Madhya Pradesh","Khargone","27.3","769.0"
"35","1995","6","Madhya Pradesh","Khargone","31.8","736.0"
"35","1996","6","Madhya Pradesh","Khargone","34.1","683.0"
"35","1997","6","Madhya Pradesh","Khargone","39.7","738.0"
"35","1998","6","Madhya Pradesh","Khargone","46.2","509.0"
"35","1999","6","Madhya Pradesh","Khargone","47.7","415.0"
"35","2000","6","Madhya Pradesh","Khargone","51.0","363.0"
"35","2001","6","Madhya Pradesh","Khargone","46.3","516.0"
"35","2002","6","Madhya Pradesh","Khargone","47.1","650.0"
"35","2003","6","Madhya Pradesh","Khargone","50.2","902.0"
"35","2004","6","Madhya Pradesh","Khargone","53.65","638.0"
"35","2005","6","Madhya Pradesh","Khargone","60.19","563.0"
"35","2006","6","Madhya Pradesh","Khargone","57.14","710.0"
"35","2007","6","Madhya Pradesh","Khargone","53.6","756.0"
"35","2008","6","Madhya Pradesh","Khargone","52.8","642.0"
"35","2009","6","Madhya Pradesh","Khargone","48.2","703.0"
"35","2010","6","Madhya Pradesh","Khargone","43.7","863.0"
"35","2011","6","Madhya Pradesh","Khargone","49.8","556.0"
"35","2012","6","Madhya Pradesh","Khargone","49.0","973.0"
"35","2013","6","Madhya Pradesh","Khargone","55.0","769.0"
"35","2014","6","Madhya Pradesh","Khargone","40.0","1400.0"
"35","2015","6","Madhya Pradesh","Khargone","71.0","1535.0"
"35","2016","6","Madhya Pradesh","Khargone","63.0","1603.0"
"35","2017","6","Madhya Pradesh","Khargone","62.3","1036.0"
"36","1990","6","Madhya Pradesh","Khandwa","11.57","694.0"
"36","1991","6","Madhya Pradesh","Khandwa","24.28","452.0"
"36","1992","6","Madhya Pradesh","Khandwa","41.82","503.0"
"36","1993","6","Madhya Pradesh","Khandwa","44.71","677.0"
"36","1994","6","Madhya Pradesh","Khandwa","58.0","517.0"
"36","1995","6","Madhya Pradesh","Khandwa","72.3","615.0"
"36","1996","6","Madhya Pradesh","Khandwa","77.7","553.0"
"36","1997","6","Madhya Pradesh","Khandwa","97.2","720.0"
"36","1998","6","Madhya Pradesh","Khandwa","106.8","572.0"
"36","1999","6","Madhya Pradesh","Khandwa","144.8","562.0"
"36","2000","6","Madhya Pradesh","Khandwa","169.8","314.0"
"36","2001","6","Madhya Pradesh","Khandwa","175.2","441.0"
"36","2002","6","Madhya Pradesh","Khandwa","172.5","495.0"
"36","2003","6","Madhya Pradesh","Khandwa","157.0","626.0"
"36","2004","6","Madhya Pradesh","Khandwa","155.31","487.0"
"36","2005","6","Madhya Pradesh","Khandwa","149.01","599.0"
"36","2006","6","Madhya Pradesh","Khandwa","149.6","689.0"
"36","2007","6","Madhya Pradesh","Khandwa","152.3","708.0"
"36","2008","6","Madhya Pradesh","Khandwa","154.3","765.0"
"36","2009","6","Madhya Pradesh","Khandwa","154.4","632.0"
"36","2010","6","Madhya Pradesh","Khandwa","165.4","714.0"
"36","2011","6","Madhya Pradesh","Khandwa","163.1","535.0"
"36","2012","6","Madhya Pradesh","Khandwa","182.3","872.0"
"36","2013","6","Madhya Pradesh","Khandwa","189.28","803.0"
"36","2014","6","Madhya Pradesh","Khandwa","17.0","1235.0"
"36","2015","6","Madhya Pradesh","Khandwa","178.0","522.0"
"36","2016","6","Madhya Pradesh","Khandwa","164.0","1348.0"
"36","2017","6","Madhya Pradesh","Khandwa","158.6","762.0"
"37","1990","6","Madhya Pradesh","Sehore","153.41","1145.0"
"37","1991","6","Madhya Pradesh","Sehore","174.55","885.0"
